ID,youtubeId,movieId,title,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,Documentary,War,Musical,Western,Film-Noir
11275,uDE9J0zPd00,47810,"Wicker Man, The (2006)",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
11276,8DD9xNvlnEk,47815,Crossover (2006),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11277,JkAWI_fS7Pc,47830,"Quiet, The (2005)",0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
11278,AwsiWhEmas8,47836,Sketches of Frank Gehry (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11279,8wnVNxLb5ls,47860,Ivanhoe (1982),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11280,6NmfXXQWx8U,47868,Ronja Robbersdaughter (Ronja Rövardotter) (1984),1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11281,20KiHIT6wu0,47871,Strul (1988),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11282,fpIzXaJS18s,47880,Breaking Out (Vägen ut) (1999),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11283,rrFMMU2LAPE,47886,Yrrol: An Enormously Well Thought Out Movie (Yrrol - en kolossalt genomtänkt film) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11284,rIlka-7WLnQ,47894,"Wind That Shakes the Barley, The (2006)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11285,dG4Xut3QPY0,47902,Blood on the Moon (1948),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
11286,i9v2BZUaPX4,47904,"Notti bianche, Le (White Nights) (1957)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11287,32IxyvoSZKo,47907,Fateless (Sorstalanság) (2005),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11288,fTQXQVNJ6cI,47918,"Bravados, The (1958)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11289,cRuWRy5McCM,47927,"Sign of the Cross, The (1932)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11290,i7970XJ_HKk,47931,"Criminal Life of Archibaldo de la Cruz, The (Ensayo de un crimen) (1955)",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11291,dwMXQ-04g9g,47935,Overlord (1975),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11292,y7TKTypiIjw,47937,Severance (2006),0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11293,p2XVkDTO0UY,47940,Time to Leave (2005),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11294,6Sptfiw4AC8,47950,Hollywoodland (2006),0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
11295,97zMfEysN58,47952,"Covenant, The (2006)",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
11296,dJ0oNfjzx4k,47956,Jesse James (1939),0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
11297,XH_ZdNmRB6E,47962,"Scar, The (Blizna) (1976)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11298,ncZo_Zvw4ZQ,47970,"Last Kiss, The (2006)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11299,nc9KM9YQ-WQ,47972,Gabrielle (2005),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11300,qchvg2CmLhI,47976,Trust the Man (2005),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11301,Rl25eRHkBhg,47978,SherryBaby (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11302,sioVHR09ggQ,47980,Bio Zombie (Sun faa sau si) (1998),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11303,xWaOeqFXM-4,47997,Idiocracy (2006),1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11304,-XbF0z6lq7Q,47999,Jesus Camp (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11305,q-5IXGKoNek,48001,"Bow, The (Hwal) (2005)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11306,g4Tj8vZWPZc,48030,"Crusades, The (1935)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11307,M8VRbaVNvSA,48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11308,IXIQlVsTaYw,48035,Pretty Poison (1968),0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
11309,WukXBTIdwAw,48043,"Fountain, The (2006)",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11310,rwXe5eKZr6M,48045,Fear City: A Family-Style Comedy (La cité de la peur) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311,UrIbxk7idYA,48049,Assassin(s) (1997),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11312,VHXpeVGJg0Q,48057,Union Pacific (1939),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11313,DcGenSlgwAM,48059,"Boy Named Charlie Brown, A (1969)",0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11314,rah7tz617-s,48061,Snoopy Come Home (1972),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11315,U6U5pAGT97g,48067,"Soldier's Sweetheart, A (1998)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11316,p5JwoOHPmbw,48082,"Science of Sleep, The (La science des rêves) (2006)",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11317,5PXWvU1B1RQ,48084,City for Conquest (1940),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11318,RqQaWB6u-p8,48093,Initial D (Tau man ji D) (2005),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
11319,7kHKfN_VdUc,48098,Wicked (1998),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11320,84SUVEOAyeg,48123,"Long Voyage Home, The (1940)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11321,1vYMlPzND2A,48127,Not as a Stranger (1955),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11322,B6j1CckAuf8,48142,"Black Dahlia, The (2006)",0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
11323,HTwIorbpAcg,48150,"Woods, The (2006)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11324,Q2QtVg0r5Ec,48159,Everyone's Hero (2006),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11325,OYViBfUvSOA,48161,Gridiron Gang (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11326,m2NgluePdfU,48165,"Seventh Continent, The (Der siebente Kontinent) (1989)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11327,y7LK_-rUfdU,48167,Aaltra (2004),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11328,hG14od4izUQ,48177,Wonder Man (1945),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11329,KKiBee3zVYc,48193,Lisbon Story (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11330,V6YrAGVHE9A,48198,Streamers (1983),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11331,am2j79QYlS8,48214,Land of Plenty (Angst and Alienation in America) (2004),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11332,zgF9soDhsyk,48229,Lemming (2005),0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
11333,Wr_kd-ivZ9c,48231,Taxidermia (2006),0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11334,gpxI-VKN-DI,48235,Flight from Death: The Quest for Immortality (2003),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11335,fj_W2U5NYR0,48239,Yuva (2004),1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
11336,yOpg2ttNLZA,48242,Mondo Topless (1966),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11337,8b_HVtHmK30,48262,"Bridge, The (2006)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11338,jwy6XPXAw_M,48264,Vixen! (1968),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11339,tJRTDl3z87E,48268,Empire Falls (2005),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11340,-6jgkXHdNi4,48299,Piccadilly (1929),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11341,Fy2t5N2WljM,48301,"Private Life of Henry VIII, The (1933)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11342,5959gImCSB8,48304,Apocalypto (2006),1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11343,HLLeeqGhrUM,48308,Household Saints (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11344,GtS1_2jkjdM,48315,Raintree County (1957),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11345,RqQ0TzKqY3k,48319,Flyboys (2006),1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
11346,Kqfmmkx0Pqs,48322,Jackass Number Two (2006),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11347,UTBgxfe9OUY,48326,All the King's Men (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11348,7OP-Q8uZsTc,48342,Conversations with Other Women (2005),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11349,Lyj56gsrBJk,48346,"Land Before Time II: The Great Valley Adventure, The (1994)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11350,23Z1KwGATwg,48374,Father Sergius (Otets Sergiy) (1917),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11351,d7U4I6_6doo,48381,"Assault, The (Aanslag, De) (1986)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11352,jVZRkhInBaE,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11353,LTVYq7b55EY,48389,Iraq for Sale: The War Profiteers (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11354,-fZVrBa8iGQ,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
11355,jxM_9qfHuv8,48407,"Conqueror, The (1956)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11356,CJKae2My5wA,48412,"Guardian, The (2006)",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11357,JimhENx3Zfo,48414,Open Season (2006),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11358,ri6OgrxBHpU,48416,School for Scoundrels (2006),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11359,ubmLUJXF8So,48427,Romy and Michele: In the Beginning (2005),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360,9iYnYR1hiaE,48458,Sidewalks of London (St. Martin's Lane) (1938),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11361,-avN0AfPrd4,48501,G.O.R.A. (2004),1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11362,DLaT8KbUzuc,48516,"Departed, The (2006)",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11363,Edf_MSQv0HU,48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11364,smdt0wGkrfg,48520,Employee of the Month (2006),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11365,ZhAuEYppgZs,48522,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11366,KIEQXIkXrPU,48528,Sirocco (1951),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11367,E7sWhMOQgMw,48530,"Hawaii, Oslo (2004)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11368,e9oyHy_ZigY,48536,Dante's Inferno (1935),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11369,fA4ROCXurns,48543,Antibodies (Antikörper) (2005),0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
11370,AvQ3oetUBxI,48555,Dr. Cyclops (1940),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11371,Op8AlTe5Js8,48560,Running With Scissors (2006),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11372,9ZTIM8zJVYI,48567,Dillinger (1945),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11373,uJmoEPwudN0,48575,Brute Force (1947),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
11374,TzRddC5mJLA,48584,Ellie Parker (2005),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11375,S396-fnLldk,48591,"Grudge 2, The (2006)",0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
11376,l1ZnFT2qAJU,48593,Man of the Year (2006),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11377,39pUyYJS5pM,48596,"Marine, The (2006)",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
11378,VBM6qxWc8os,48598,Infamous (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11379,N9qCvmOGwQE,48600,One Night with the King (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11380,r8BSlqHAhuY,48626,Once in a Lifetime: The Extraordinary Story of the New York Cosmos (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11381,NWROMgosNOU,48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11382,AZI9HFVy8Og,48642,"Howards of Virginia, The (1940)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11383,6fkSYd6eIyg,48647,"Last Bolshevik, The (Tombeau d'Alexandre, Le) (1993)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11384,ULOppLFx7pY,48649,Chapayev (1934),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11385,eEsRfQd9lbw,48660,"Elementary Particles, The (Elementarteilchen) (2006)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11386,8VF48LWXCjU,48673,Kummelin jackpot (2006),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11387,HEe3xfWfkG8,48678,Feast (2005),0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
11388,jf6XujLY6hg,48682,Offside (2006),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11389,2Z15vb6MILY,48696,Little Children (2006),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11390,XYRnwWmteac,48698,Deliver Us from Evil (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11391,0kwpQG7k2zU,48700,Marie Antoinette (1938),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11392,9F8MDsrXNek,48704,F.I.S.T. (1978),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11393,nXHxd3wDzL4,48711,Facing the Giants (2006),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11394,0XDdo6a_UZA,48713,Mr. Conservative: Goldwater on Goldwater (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11395,YfYzE4KPQDI,48715,Broadway Bill (1934),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11396,0IOXw6NHCVA,48738,"Last King of Scotland, The (2006)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11397,jjtCjhQAZtM,48741,"U.S. vs. John Lennon, The (2006)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11398,GgzsACojY9A,48744,Shortbus (2006),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11399,HJSRcBb8gb4,48770,3 Blind Mice (2003),0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
11400,7xwlqctWV8M,48774,Children of Men (2006),1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
11401,8KzKUY-qDQw,48780,"Prestige, The (2006)",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
11402,FhPuy0WwcSk,48783,Flags of Our Fathers (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11403,KBTkc2m1HGw,48791,Flicka (2006),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11404,sz8H_oi1ck0,48817,Sleeping Dogs Lie (a.k.a. Stay) (2006),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11405,lxMtP5xjiTU,48820,After Five in the Jungle (Nach Fünf im Urwald) (1995),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11406,uzEJ7NV_g98,48825,9th Company (2005),0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
11407,Ye2U1qoTDtM,48833,Jade Warrior (Jadesoturi) (2006),1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11408,LuMk-TXYt58,48851,Spies (Spione) (1928),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11409,ag1bHzFYDss,48856,"Guide to Recognizing Your Saints, A (2006)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11410,lFELOkQbHDc,48863,Azumi 2: Death or Love (2005),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11411,HxpYO8RGolw,48872,13 Tzameti (2005),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11412,uwLruD9jDtU,48877,Saw III (2006),0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
11413,GetjxJOWc9s,48879,Catch a Fire (2006),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11414,SFEsxvhg5_s,48883,Death of a President (2006),0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
11415,sET33uIBMZg,48895,Little Secrets (2001),0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11416,-TK2gqYIVuc,48899,"Man of Straw (Untertan, Der) (1951)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11417,BAQjps8u0ak,48901,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes) (2002),1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11418,CamgZT4w0oA,48909,5 Fingers (1952),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11419,qs43QuyMu4w,48943,The Butterfly Effect 2 (2006),1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
11420,LKUmopO9Xjs,48957,"Charge of the Light Brigade, The (1936)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
11421,lQ1zC8U8Wc0,48970,Platform (Zhantai) (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11422,ZV_HYwmEi_k,48972,Lunacy (Sílení) (2006),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11423,HhLZ56iKlv0,48982,Flushed Away (2006),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11424,F0Ja6k12Zzc,48997,Perfume: The Story of a Murderer (2006),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11425,yDB3Ha3vxyc,49007,Arabesque (1966),1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
11426,HuWpBwBY9og,49013,"Santa Clause 3: The Escape Clause, The (2006)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11427,U0w3vKgka_Y,49016,"Long Weekend, The (2005)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11428,PCmMLfXdURs,49035,Daddy Long Legs (1955),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11429,kGWgHKHBWm8,49037,Hi Tessa (Czesc Tereska) (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11430,O1Uf_oqCdDw,49050,All the Invisible Children (2005),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11431,F4u9OPqVVd4,49060,Ocean Waves (Umi ga kikoeru) (1993),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11432,k0RQ1DP9uOM,49063,Mad Dogs & Englishmen (1971),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11433,BrjuhNjyU4Y,49079,Four Daughters (1938),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11434,TAPnbgdPNS0,49082,Arizona (1940),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11435,ggtxA4wuXzY,49085,"Big City, The (Mahanagar) (1963)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11436,t917K9PyRHA,49098,"World, the Flesh and the Devil, The (1959)",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11437,Dw3O1klnTSk,49110,Mom and Dad Save the World (1992),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11438,5igcvnS9Hho,49115,"Boynton Beach Bereavement Club, The (2005)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11439,cyAhdhbQghQ,49121,Farce of the Penguins (2006),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11440,hAkb0cNsf0I,49123,Emmet Otter's Jug-Band Christmas (1977),0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11441,tUh5Wz-vk5Y,49130,"Good Year, A (2006)",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11442,RdAw98ZYVkk,49132,Shut Up & Sing (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11443,TkcFx1p4-Cg,49183,Vital (2004),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11444,xjsdd421yVo,49200,"Foreign Affair, A (1948)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11445,6kZ-3MdbhLs,49205,"Return, The (2006)",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11446,sMUEUbIJZAQ,49220,For Your Consideration (2006),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11447,jJzEW_eE1G0,49225,Street Fight (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11448,h-ukBspc9D0,49234,Red Dust (2004),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11449,EZ8U0OYfxuQ,49263,Fuck (2005),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11450,RQU57lBJ8vc,49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
11451,KnIXg6-8lic,49272,Casino Royale (2006),1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11452,aabPuaWs24E,49274,Happy Feet (2006),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11453,i52iooE2nVI,49276,Let's Go to Prison (2006),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11454,S8VDpuJEQGw,49278,Déjà Vu (Deja Vu) (2006),0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
11455,SfoJx6t97RE,49280,Bobby (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11456,e-uNrAwb8-0,49282,Deck the Halls (2006),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11457,K6oqO-xMERc,49284,10 Items or Less (2006),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11458,SUoG7mqCixI,49286,"Holiday, The (2006)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11459,e1UwddoQii0,49291,I Wake Up Screaming (1941),0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
11460,dwXujk4Dtpg,49299,Luna de Avellaneda (2004),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11461,cbpjH4XCG3c,49312,Snow Cake (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11462,tdG7UdD0XtY,49314,Harsh Times (2006),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
11463,NeWwcTKO64g,49330,London to Brighton (2006),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11464,XBN4YFc203w,49338,Gacy (2003),0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
11465,IY3cx3U0gYE,49347,Fast Food Nation (2006),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11466,gpEj0mOHSLQ,49355,"Bête humaine, La (1938)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11467,sWYeA9Ycxug,49359,Celine and Julie Go Boating (Celine et Julie vont en bateau) (1974),0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
11468,WHt0eAdCCns,49371,Min and Bill (1930),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11469,7BAVR8rdL4E,49379,"20,000 Years in Sing Sing (1932)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11470,K7ZGkArPxEc,49389,"Great Train Robbery, The (1903)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11471,InR865IDDjU,49394,Simon of the Desert (Simón del desierto) (1965),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11472,726SFblz9Lk,49396,Tenacious D in The Pick of Destiny (2006),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11473,HKSZtp_OGHY,49402,"Facts of Life, The (1960)",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11474,Slg59ufLKXk,49412,It's A Wonderful World (1939),0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11475,hXfbVIFc6t4,49422,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11476,2_QQkB54Cg0,49435,Reeker (2005),0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
