,youtubeId,movieId,title,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,Documentary,War,Musical,Western,Film-Noir
13082,ePU8umnG_7U,62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13084,zk0jmkQR5UM,62849,RocknRolla (2008),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13086,IV1KJAn3ZgA,62912,High School Musical 3: Senior Year (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13090,bxLAH3M3ywM,62953,Resistance (2003),0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
13092,_OnajAokAn0,62970,Tin Man (2007),1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13094,fyozo5Vl9ws,62974,"Adventures of Tom Sawyer, The (1938)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13100,kCdtAFar0XM,63069,Guinea Pig: Flowers of Flesh and Blood (Za ginipiggu 2: Chiniku no hana) (1985),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13107,FF4H8lB2Y_o,63134,"Great K & A Train Robbery, The (1926)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13112,uYaPEKhre6A,63189,Sauna (2008),0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
13118,npFBRp716Qw,63239,Cinderella (1997),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
13129,K5MD9cwpyqY,63332,"Guard Post, The (G.P. 506) (2008)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13133,dk51YkdHK5I,63433,Farscape: The Peacekeeper Wars (2004),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13140,7XOExI-RRoI,63483,While She Was Out (2008),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13141,0QsgQgT0O5E,63515,The Island (2006),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13145,GEVOSNU09Ys,63617,Christmas on Mars (2008),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13148,OzG-m-jtJfs,63647,Hanzo the Razor: Sword of Justice (Goyôkiba) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13151,C5c99jLHp9o,63688,"Gaucho, The (1927)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13152,Fgg_ri-PuiU,63692,Don Q Son of Zorro (1925),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13159,EiUTHTfp0S0,63788,"Dirty Dozen: Next Mission, The (1985)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13161,UQK5Hh0L1Sg,63793,Wagon Master (1950),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13171,PUKKbJdZdSo,63862,Revenge of the Zombies (1943),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13173,t2koYVqwzT4,63989,"Devil Doll, The (1936)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
13184,dKg9gJ7dWQI,64167,Dinotopia (2002),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13188,HxkvJkSIOGk,64234,"Guyver, The (1991)",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13193,Ss1xkcK9AWk,64249,Shrek the Halls (2007),1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13196,TkrchyJREzM,64278,"Pervert's Guide to Cinema, The (2006)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13199,qRckkaOLaRw,64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209,7Wbe5JsZv5c,64410,Four Men and a Prayer (1938),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13214,Qo7OFpw7Ylc,64499,Che: Part One (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13216,GSgbjhuQ4Co,64508,Starship Troopers 3: Marauder (2008),0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
13222,SHEPv8Fvh00,64548,"Climax, The (1944)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13223,gg8EK9Un7EM,64550,"Strange Door, The (1951)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13226,url-aS_2VQs,64577,Cyborg Girl (Boku no kanojo wa saibôgu) (2008),0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
13227,V2WFM14LvRw,64611,"Forgotten One, The (1990)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13233,x5Dfuhm-zwY,64652,Delgo (2008),1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13244,Sv6SM0w0B5A,64793,Tumannost Andromedy (1967),1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13250,BFwQSk6WWgQ,64903,"Nazis Strike, The (Why We Fight, 2) (1943)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13251,3beT8IbZCG4,64906,"Battle of Britain, The (Why We Fight, 4) (1943)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13253,HEWyWDeWx6Q,64921,Arabian Nights (1942),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13255,lm_ZvfIvJa4,64926,"Battle of Russia, The (Why We Fight, 5) (1943)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13258,q1YmwkwJL3o,64944,Face of a Fugitive (1959),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13259,pLaqnK4UVIg,64953,"Dirty Dozen, The: The Fatal Mission (1988)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13261,tYgR1Pb-lk4,64959,"Divide and Conquer (Why We Fight, 3) (1943)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13264,5fUjusA87QI,64979,On the Rumba River (On the Rhumba River) (2007),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13267,d771G1b6WB8,64990,Pete Seeger: The Power of Song (2007),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13270,YEcIzkzj-gI,64999,War of the Worlds 2: The Next Wave (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13272,KyE-V1B5zAc,65006,Impulse (2008),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13274,B94cPYcFH7g,65025,Double Dynamite (1951),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13276,ikERoS8Tvss,65033,Girls Rock! (2007),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13278,kp2yJjsAJpc,65045,Alien Raiders (2008),0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
13281,IKJexjHsSLs,65078,Jane Austen in Manhattan (1980),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13286,VWr7omWJHyo,65130,Revolutionary Road (2008),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13294,6XLcRvf-slw,65204,Chandu the Magician (1932),1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
13308,hi98FG-5RxU,65288,Six in Paris (Paris vu par...) (1965),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13313,_K_JXt8qJqU,65310,Poultrygeist: Night of the Chicken Dead (2006),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13316,p4rU_T8J5Vg,65352,"Have Rocket, Will Travel (1959)",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13320,1q7fTxeZgVU,65381,Man with the Gun (1955),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13325,KiXrt9596RA,65465,Last Chance Harvey (2008),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13326,4fHoG5yGO0s,65468,Dallas (1950),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13328,ILq94STDqwM,65518,"Dungeonmaster, The (1985)",0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
13330,78SyNyyH_Qc,65538,"Young Visiters, The (2003)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13332,JTAoxSspBJE,65556,"Duel at Silver Creek, The (1952)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13347,42O2hqqaofI,65631,Battle in Seattle (2007),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13360,KDO6ImFasS0,65696,Gun the Man Down (1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13361,VcUIIHEFGqc,65698,Albuquerque (1948),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13366,nCaRqSvV9Z4,65731,"Alphabet Killer, The (2008)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13368,upqiq6MUAh0,65740,Revenge of the Nerds IV: Nerds in Love (1994),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13376,Y6Q_TD-P1CM,65810,Notorious (2009),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13378,nl_AtgGNDzA,65817,Donkey Punch (2008),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13382,dP-xFvTIdNk,65868,Repo! The Genetic Opera (2008),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
13385,VRDli5ZKMeQ,65894,Fear[s] of the Dark (Peur[s] du noir) (2007),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13390,TirWpz-CGms,65930,"Big Stampede, The (1932)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13391,Hc5zUFID_no,65932,Blue (1968),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13394,52ezVrQl_Ms,65974,Shadow of the Holy Book (Pyhän kirjan varjo) (2007),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13397,MwjyyZ5CUlk,65986,Branded (1950),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13398,I0HThkRP3gw,65994,"Dead Calling, A (2006)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13405,TNEkwcY7OI0,66051,"Badlanders, The (1958)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13411,Wit3e_0nR1A,66090,Eden Lake (2008),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13413,EpxYwOBULcI,66097,Coraline (2009),0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13414,nGhNMI9iiog,66105,"Psychomania (Death Wheelers, The) (1973)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13417,QAucnbtBzEE,66140,Blackout (2007),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13419,08Nj6a8U2uk,66156,"Escapist, The (2008)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13427,fPaLm-Q7so8,66250,California (1946),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13431,CahcqFwnRfM,66282,"Cimarron Kid, The (1952)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13440,0s05sFjkLLM,66317,Comet in Moominland (1992),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13441,JWboc6cKBLA,66320,"11th Hour, The (2007)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13444,dDUPE8rjRUM,66335,Afro Samurai: Resurrection (2009),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13450,GGsol1DN0VU,66365,Trancers (1985),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13465,NyBCEYIO5Pk,66517,Against the Dark (2009),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13466,AZLQraIw2Bo,66537,"Letter for the King, The (Brief voor de koning, De) (2008)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13473,_73nk6IYbB0,66579,"Lost, The (2009)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13477,s3qaqXwwGhs,66590,"Far Horizons, The (1955)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13482,2yQ5OmwVVzo,66620,"Gunfight at Dodge City, The (1959)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13485,EE1sL7QWL5c,66652,Urban Justice (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13490,AfaTdWc_uzs,66667,Hell to Eternity (1960),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13492,JGrrqFx3i-0,66691,"Thick as Thieves (a.k.a. Code, The) (2009)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13499,FzZaM7HQdfU,66783,Friday the 13th (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13506,Mp3Aqe8FrNE,66813,"English Surgeon, The (2007)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13516,rlJVIcCPIl8,66900,Attack Force (2006),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
13521,EaWaBj6bqmA,66932,Dead Silent (1999),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13523,8ngBKEbI0PE,66941,Today You Die (2005),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13528,hY5NEtyYH00,66981,Hell Town (Born to the West) (1937),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13531,VufG3iDCz8I,67068,"Quick and the Dead, The (1987)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13536,319rv1jhR_Y,67098,Billy Budd (1962),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13538,NBtcfQCCmBY,67138,Live Free or Die (2006),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13542,ePVG8iqYnt4,67190,"Little Engine That Could, The (1991)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13553,nEpRDHfMEsk,67298,Hangman's Knot (1952),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13565,OOyGbsy-B_g,67405,13B (2009),0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
13566,zR7gRki-XKM,67408,Monsters vs. Aliens (2009),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13567,pLuu2Asb9RQ,67420,Boarding Gate (2007),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13570,iiliW_dBkn0,67429,Sita Sings the Blues (2008),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13579,5aO-Z8RBkbM,67603,Blue Steel (1934),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13583,_0XaLfIdNz8,67624,"Square, The (2008)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13586,te4zBQG54fg,67675,Star of Midnight (1935),0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13589,JPoQlsTldSM,67704,Too Many Girls (1940),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13595,7lJRXTqOMzM,67788,Confessions of a Shopaholic (2009),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13600,4wkbE4PHbhw,67809,Killer Force (1976),0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13605,SudnWz86IW0,67850,Fitna (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13608,AkRMBRxC_Gk,67867,Dragonball Evolution (2009),1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
13609,LMUC8h4FwFs,67869,Flash Gordon (1936),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13613,mwU6o00YYJc,67878,"Lonely Man, The (1957)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13619,21-ptEqzy0g,67896,Law and Order (1953),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
13620,BQ24NAJt3sU,67898,"Gravedancers, The (2006)",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13633,FUJPBpxGmAQ,67999,Global Metal (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13638,WBV340x3GcA,68067,Escape from Fort Bravo (1953),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13639,5KJKvvvxY74,68069,Ride Lonesome (1959),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13642,_btyWmd34bs,68115,"Small Back Room, The (1949)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13649,_I1GUpQPkRM,68161,"Lawless Breed, The (1953)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
13650,u3GFwZPIHMo,68163,Lust for Gold (1949),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13653,aUWlmED6m5s,68175,"Magic of Méliès, The (magie Méliès, La) (1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13654,LS-jutv-rh0,68177,Lawless Range (1935),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13658,h1REG9Hy5CM,68205,Crank: High Voltage (2009),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13662,9OeQMxgAbJc,68226,Two Kilers (Kilerów 2-óch) (1999),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13663,xsBhANYsdRo,68233,"Man Behind the Gun, The (1953)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13666,QNv27pEJ7qU,68244,Break Up (1998),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13679,5kQnlBW02tI,68329,"Desert Trail, The (1935)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13684,o4G2sTvByKE,68358,Star Trek (2009),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13690,xDsJVhpbWUw,68472,Cherry Blossoms (Kirschblüten - Hanami) (2008),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13691,XInj3WyRerI,68474,Riders of Destiny (1933),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13694,oyZ00ZfhdbM,68484,Knights of Bloodsteel (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13705,df1YnU7gV-Q,68524,Sagebrush Trail (1933),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13708,z3qWFO40mww,68539,"Lady Takes a Chance, A (1943)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13716,3ta4BmumQKc,68576,"Man from Monterey, The (1933)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13717,Mps49Z9hap8,68590,Horrorvision (2001),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13724,92IMQbcHGwE,68647,More Dead Than Alive (1968),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13740,NQiFWv6NCtc,68835,Were the World Mine (2008),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
13744,ua0iO-JQwAg,68853,Man in the Saddle (1951),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13751,MbdY3_vLc2k,68884,Shall We Kiss? (Un baiser s'il vous plait) (2007),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13759,WrpWv6we1jg,68919,Suzanne's Career (La carrière de Suzanne) (1963),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13761,V08EBWQLzyU,68923,Catacombs (2007),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13771,Inc3z-YWE-M,68965,Dance Flick (2009),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13773,41pxinUdb9o,68974,Show People (1928),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13776,qdGpLlgLWzI,69007,Firecreek (1968),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13777,sEqfyZGYVrM,69027,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13779,Y-XQInefR18,69042,Flash Gordon's Trip to Mars (1938),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13792,L0JPxFQUVW4,69140,Sweeney Todd (2006),0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
13798,BBuaFcjT8jI,69199,Ricky Rapper (Risto Räppääjä) (2008),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13801,_SG7kiDdjMg,69211,Boy Eats Girl (2005),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13802,uY-Bg5Odi0M,69213,"Ranma ½: Big Trouble in Nekonron, China (Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen) (1991)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13809,U-pkqjmzVPo,69233,Blind Husbands (1919),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13837,cpOQE5KJJds,69379,Cargo (2006),1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13842,Ku2sol2K2KQ,69419,"Crawling Hand, The (1963)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
13852,XhFlZb8Cyq8,69451,Mindwarp (1992),0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
13853,Plk3iVCWnF8,69453,"Land That Time Forgot, The (1975)",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13854,nbkBjZKBLHQ,69458,Tyson (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13858,_SgAMeThSNk,69469,Garfield's Pet Force (2009),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13870,96Y24a0cyCE,69506,Luther the Geek (1990),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13874,W5zJZQjP094,69521,Heavy Metal in Baghdad (2007),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
13904,JU_FTUQ1iLI,69708,Off the Charts: The Song-Poem Story (2003),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13910,n-7y3B8DjGw,69732,Lady Death (2004),0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13915,bN0SlBE8yGQ,69755,"Lucky Texan, The (1934)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13921,BNi-ebCWXos,69773,Madame Bovary (1949),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13924,Fi4P5ksvBLo,69788,1939: Hollywood's Greatest Year (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13925,e_j1llK3Fco,69792,Madigan (1968),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13929,C_HPGBwiu10,69809,The Inhabited Island (2008),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13933,AmA-zFPYKRw,69830,Iron Maiden: Flight 666 (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13936,af43xf2jl5s,69849,Roots (1977),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13941,l8YCX7F6pN8,69873,"Corridors of Time: The Visitors II, The (Couloirs du temps: Les visiteurs 2, Les) (1998)",0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13942,2bA86VQAGYw,69878,Who Killed Nancy? (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13947,i7I89sZ_Bhk,69911,Senso (1954),0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
13952,B6AhOAhvcWg,69931,"Brief Vacation, A (breve vacanza, Una) (1973)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13954,HYPsDLuTEVA,69945,"Fast and the Furious, The (1955)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13955,T4MWN7uCQew,69947,Game of Death II (a.k.a. Tower of Death) (Si wang ta) (1981),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13978,ZIuANHUrtcE,70093,Cheri (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13981,M0shmYd9gCg,70121,'Neath the Arizona Skies (1934),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13986,FnJdK1EcmEY,70146,Rage at Dawn (1955),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13987,3vz_oWIbGTs,70148,Paradise Canyon (1935),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13988,_I_1qzLiWpw,70152,"Perfect Fake, A (2005)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14002,LfSpuO6lmck,70208,"Perfect Getaway, A (2009)",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14008,3crY3Lcnjyk,70282,Aliens in the Attic (2009),1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14012,g_yxhGCUOd0,70301,Obsessed (2009),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
14035,9jsdRy-1pu4,70488,Wings of Hope (Julianes Sturz in den Dschungel) (2000),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14037,LiBzbNk0lZ0,70492,Winds of the Wasteland (1936),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14040,aw72eJi_lgs,70500,Okie Noodling (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14042,a8hQnM7S-Io,70511,Randy Rides Alone (1934),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14043,D1eE-lCKcxI,70513,West of the Divide (1934),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14047,TjiopPetVSU,70531,"Star Packer, The (1934)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
14048,Q4rC3kzqY2s,70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14062,Cqjc3x5K314,70593,Dillinger and Capone (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
14075,GKqb42JtyMc,70659,"Great Happiness Space, The: Tale of an Osaka Love Thief (2006)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14077,y1hEDdsgJTQ,70663,"I Love You, Beth Cooper (2009)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
